obsnme,obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone
oname:hdslay1_t12_otype:arr_i:33_j:12,oname:hdslay1_t12_otype:arr_i:33_j:12,33.62127,0.0,hdslay1_t12,33,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:13,oname:hdslay1_t12_otype:arr_i:33_j:13,33.65469,0.0,hdslay1_t12,33,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:14,oname:hdslay1_t12_otype:arr_i:33_j:14,33.68703,0.0,hdslay1_t12,33,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:15,oname:hdslay1_t12_otype:arr_i:33_j:15,33.70656,0.0,hdslay1_t12,33,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:16,oname:hdslay1_t12_otype:arr_i:33_j:16,33.73885,0.0,hdslay1_t12,33,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:17,oname:hdslay1_t12_otype:arr_i:33_j:17,33.76279,0.0,hdslay1_t12,33,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:18,oname:hdslay1_t12_otype:arr_i:33_j:18,33.77963,0.0,hdslay1_t12,33,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:19,oname:hdslay1_t12_otype:arr_i:33_j:19,33.78989,0.0,hdslay1_t12,33,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:2,oname:hdslay1_t12_otype:arr_i:33_j:2,34.26096,0.0,hdslay1_t12,33,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:3,oname:hdslay1_t12_otype:arr_i:33_j:3,34.2026,0.0,hdslay1_t12,33,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:4,oname:hdslay1_t12_otype:arr_i:33_j:4,34.13876,0.0,hdslay1_t12,33,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:5,oname:hdslay1_t12_otype:arr_i:33_j:5,34.07517,0.0,hdslay1_t12,33,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:6,oname:hdslay1_t12_otype:arr_i:33_j:6,34.01409,0.0,hdslay1_t12,33,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:7,oname:hdslay1_t12_otype:arr_i:33_j:7,33.95719,0.0,hdslay1_t12,33,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:8,oname:hdslay1_t12_otype:arr_i:33_j:8,33.90133,0.0,hdslay1_t12,33,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:33_j:9,oname:hdslay1_t12_otype:arr_i:33_j:9,33.8421,0.0,hdslay1_t12,33,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:0,oname:hdslay1_t12_otype:arr_i:34_j:0,1e+30,0.0,hdslay1_t12,34,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:1,oname:hdslay1_t12_otype:arr_i:34_j:1,1e+30,0.0,hdslay1_t12,34,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:10,oname:hdslay1_t12_otype:arr_i:34_j:10,33.74099,0.0,hdslay1_t12,34,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:11,oname:hdslay1_t12_otype:arr_i:34_j:11,33.62725,0.0,hdslay1_t12,34,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:12,oname:hdslay1_t12_otype:arr_i:34_j:12,33.40277,0.0,hdslay1_t12,34,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:13,oname:hdslay1_t12_otype:arr_i:34_j:13,33.58467,0.0,hdslay1_t12,34,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:14,oname:hdslay1_t12_otype:arr_i:34_j:14,33.65419,0.0,hdslay1_t12,34,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:15,oname:hdslay1_t12_otype:arr_i:34_j:15,33.68548,0.0,hdslay1_t12,34,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:16,oname:hdslay1_t12_otype:arr_i:34_j:16,33.72068,0.0,hdslay1_t12,34,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:17,oname:hdslay1_t12_otype:arr_i:34_j:17,33.74593,0.0,hdslay1_t12,34,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:18,oname:hdslay1_t12_otype:arr_i:34_j:18,33.76418,0.0,hdslay1_t12,34,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:19,oname:hdslay1_t12_otype:arr_i:34_j:19,33.78025,0.0,hdslay1_t12,34,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:2,oname:hdslay1_t12_otype:arr_i:34_j:2,1e+30,0.0,hdslay1_t12,34,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:3,oname:hdslay1_t12_otype:arr_i:34_j:3,34.15738,0.0,hdslay1_t12,34,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:4,oname:hdslay1_t12_otype:arr_i:34_j:4,34.09734,0.0,hdslay1_t12,34,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:5,oname:hdslay1_t12_otype:arr_i:34_j:5,34.04372,0.0,hdslay1_t12,34,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:6,oname:hdslay1_t12_otype:arr_i:34_j:6,33.99047,0.0,hdslay1_t12,34,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:7,oname:hdslay1_t12_otype:arr_i:34_j:7,33.93695,0.0,hdslay1_t12,34,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:8,oname:hdslay1_t12_otype:arr_i:34_j:8,33.88094,0.0,hdslay1_t12,34,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:34_j:9,oname:hdslay1_t12_otype:arr_i:34_j:9,33.81832,0.0,hdslay1_t12,34,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:0,oname:hdslay1_t12_otype:arr_i:35_j:0,1e+30,0.0,hdslay1_t12,35,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:1,oname:hdslay1_t12_otype:arr_i:35_j:1,1e+30,0.0,hdslay1_t12,35,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:10,oname:hdslay1_t12_otype:arr_i:35_j:10,33.73605,0.0,hdslay1_t12,35,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:11,oname:hdslay1_t12_otype:arr_i:35_j:11,33.66,0.0,hdslay1_t12,35,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:12,oname:hdslay1_t12_otype:arr_i:35_j:12,33.58427,0.0,hdslay1_t12,35,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:13,oname:hdslay1_t12_otype:arr_i:35_j:13,33.61904,0.0,hdslay1_t12,35,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:14,oname:hdslay1_t12_otype:arr_i:35_j:14,33.65297,0.0,hdslay1_t12,35,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:15,oname:hdslay1_t12_otype:arr_i:35_j:15,33.67442,0.0,hdslay1_t12,35,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:16,oname:hdslay1_t12_otype:arr_i:35_j:16,33.7064,0.0,hdslay1_t12,35,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:17,oname:hdslay1_t12_otype:arr_i:35_j:17,33.7299,0.0,hdslay1_t12,35,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:18,oname:hdslay1_t12_otype:arr_i:35_j:18,33.74463,0.0,hdslay1_t12,35,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:19,oname:hdslay1_t12_otype:arr_i:35_j:19,1e+30,0.0,hdslay1_t12,35,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:2,oname:hdslay1_t12_otype:arr_i:35_j:2,1e+30,0.0,hdslay1_t12,35,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:3,oname:hdslay1_t12_otype:arr_i:35_j:3,1e+30,0.0,hdslay1_t12,35,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:4,oname:hdslay1_t12_otype:arr_i:35_j:4,34.03609,0.0,hdslay1_t12,35,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:5,oname:hdslay1_t12_otype:arr_i:35_j:5,33.99938,0.0,hdslay1_t12,35,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:6,oname:hdslay1_t12_otype:arr_i:35_j:6,33.95544,0.0,hdslay1_t12,35,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:7,oname:hdslay1_t12_otype:arr_i:35_j:7,33.90837,0.0,hdslay1_t12,35,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:8,oname:hdslay1_t12_otype:arr_i:35_j:8,33.85759,0.0,hdslay1_t12,35,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:35_j:9,oname:hdslay1_t12_otype:arr_i:35_j:9,33.80112,0.0,hdslay1_t12,35,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:0,oname:hdslay1_t12_otype:arr_i:36_j:0,1e+30,0.0,hdslay1_t12,36,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:1,oname:hdslay1_t12_otype:arr_i:36_j:1,1e+30,0.0,hdslay1_t12,36,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:10,oname:hdslay1_t12_otype:arr_i:36_j:10,33.73497,0.0,hdslay1_t12,36,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:11,oname:hdslay1_t12_otype:arr_i:36_j:11,33.68548,0.0,hdslay1_t12,36,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:12,oname:hdslay1_t12_otype:arr_i:36_j:12,33.64778,0.0,hdslay1_t12,36,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:13,oname:hdslay1_t12_otype:arr_i:36_j:13,33.64733,0.0,hdslay1_t12,36,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:14,oname:hdslay1_t12_otype:arr_i:36_j:14,33.65787,0.0,hdslay1_t12,36,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:15,oname:hdslay1_t12_otype:arr_i:36_j:15,33.6674,0.0,hdslay1_t12,36,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:16,oname:hdslay1_t12_otype:arr_i:36_j:16,33.69467,0.0,hdslay1_t12,36,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:17,oname:hdslay1_t12_otype:arr_i:36_j:17,33.71664,0.0,hdslay1_t12,36,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:18,oname:hdslay1_t12_otype:arr_i:36_j:18,33.73366,0.0,hdslay1_t12,36,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:19,oname:hdslay1_t12_otype:arr_i:36_j:19,1e+30,0.0,hdslay1_t12,36,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:2,oname:hdslay1_t12_otype:arr_i:36_j:2,1e+30,0.0,hdslay1_t12,36,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:3,oname:hdslay1_t12_otype:arr_i:36_j:3,1e+30,0.0,hdslay1_t12,36,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:4,oname:hdslay1_t12_otype:arr_i:36_j:4,33.99926,0.0,hdslay1_t12,36,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:5,oname:hdslay1_t12_otype:arr_i:36_j:5,33.95072,0.0,hdslay1_t12,36,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:6,oname:hdslay1_t12_otype:arr_i:36_j:6,33.91272,0.0,hdslay1_t12,36,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:7,oname:hdslay1_t12_otype:arr_i:36_j:7,33.8736,0.0,hdslay1_t12,36,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:8,oname:hdslay1_t12_otype:arr_i:36_j:8,33.83104,0.0,hdslay1_t12,36,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:36_j:9,oname:hdslay1_t12_otype:arr_i:36_j:9,33.78462,0.0,hdslay1_t12,36,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:0,oname:hdslay1_t12_otype:arr_i:37_j:0,1e+30,0.0,hdslay1_t12,37,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:1,oname:hdslay1_t12_otype:arr_i:37_j:1,1e+30,0.0,hdslay1_t12,37,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:10,oname:hdslay1_t12_otype:arr_i:37_j:10,33.7266,0.0,hdslay1_t12,37,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:11,oname:hdslay1_t12_otype:arr_i:37_j:11,33.69239,0.0,hdslay1_t12,37,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:12,oname:hdslay1_t12_otype:arr_i:37_j:12,33.66735,0.0,hdslay1_t12,37,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:13,oname:hdslay1_t12_otype:arr_i:37_j:13,33.65819,0.0,hdslay1_t12,37,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:14,oname:hdslay1_t12_otype:arr_i:37_j:14,33.65774,0.0,hdslay1_t12,37,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:15,oname:hdslay1_t12_otype:arr_i:37_j:15,33.65928,0.0,hdslay1_t12,37,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:16,oname:hdslay1_t12_otype:arr_i:37_j:16,33.68248,0.0,hdslay1_t12,37,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:17,oname:hdslay1_t12_otype:arr_i:37_j:17,33.70245,0.0,hdslay1_t12,37,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:18,oname:hdslay1_t12_otype:arr_i:37_j:18,1e+30,0.0,hdslay1_t12,37,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:19,oname:hdslay1_t12_otype:arr_i:37_j:19,1e+30,0.0,hdslay1_t12,37,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:2,oname:hdslay1_t12_otype:arr_i:37_j:2,1e+30,0.0,hdslay1_t12,37,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:3,oname:hdslay1_t12_otype:arr_i:37_j:3,1e+30,0.0,hdslay1_t12,37,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:4,oname:hdslay1_t12_otype:arr_i:37_j:4,1e+30,0.0,hdslay1_t12,37,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:5,oname:hdslay1_t12_otype:arr_i:37_j:5,33.88077,0.0,hdslay1_t12,37,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:6,oname:hdslay1_t12_otype:arr_i:37_j:6,33.86115,0.0,hdslay1_t12,37,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:7,oname:hdslay1_t12_otype:arr_i:37_j:7,33.83305,0.0,hdslay1_t12,37,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:8,oname:hdslay1_t12_otype:arr_i:37_j:8,33.79992,0.0,hdslay1_t12,37,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:37_j:9,oname:hdslay1_t12_otype:arr_i:37_j:9,33.76368,0.0,hdslay1_t12,37,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:0,oname:hdslay1_t12_otype:arr_i:38_j:0,1e+30,0.0,hdslay1_t12,38,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:1,oname:hdslay1_t12_otype:arr_i:38_j:1,1e+30,0.0,hdslay1_t12,38,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:10,oname:hdslay1_t12_otype:arr_i:38_j:10,33.70848,0.0,hdslay1_t12,38,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:11,oname:hdslay1_t12_otype:arr_i:38_j:11,33.68353,0.0,hdslay1_t12,38,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:12,oname:hdslay1_t12_otype:arr_i:38_j:12,33.66471,0.0,hdslay1_t12,38,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:13,oname:hdslay1_t12_otype:arr_i:38_j:13,33.6542,0.0,hdslay1_t12,38,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:14,oname:hdslay1_t12_otype:arr_i:38_j:14,33.64977,0.0,hdslay1_t12,38,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:15,oname:hdslay1_t12_otype:arr_i:38_j:15,33.64783,0.0,hdslay1_t12,38,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:16,oname:hdslay1_t12_otype:arr_i:38_j:16,33.66789,0.0,hdslay1_t12,38,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:17,oname:hdslay1_t12_otype:arr_i:38_j:17,1e+30,0.0,hdslay1_t12,38,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:18,oname:hdslay1_t12_otype:arr_i:38_j:18,1e+30,0.0,hdslay1_t12,38,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:19,oname:hdslay1_t12_otype:arr_i:38_j:19,1e+30,0.0,hdslay1_t12,38,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:2,oname:hdslay1_t12_otype:arr_i:38_j:2,1e+30,0.0,hdslay1_t12,38,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:3,oname:hdslay1_t12_otype:arr_i:38_j:3,1e+30,0.0,hdslay1_t12,38,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:4,oname:hdslay1_t12_otype:arr_i:38_j:4,1e+30,0.0,hdslay1_t12,38,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:5,oname:hdslay1_t12_otype:arr_i:38_j:5,33.82086,0.0,hdslay1_t12,38,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:6,oname:hdslay1_t12_otype:arr_i:38_j:6,33.80887,0.0,hdslay1_t12,38,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:7,oname:hdslay1_t12_otype:arr_i:38_j:7,33.78888,0.0,hdslay1_t12,38,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:8,oname:hdslay1_t12_otype:arr_i:38_j:8,33.76388,0.0,hdslay1_t12,38,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:38_j:9,oname:hdslay1_t12_otype:arr_i:38_j:9,33.73624,0.0,hdslay1_t12,38,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:0,oname:hdslay1_t12_otype:arr_i:39_j:0,1e+30,0.0,hdslay1_t12,39,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:1,oname:hdslay1_t12_otype:arr_i:39_j:1,1e+30,0.0,hdslay1_t12,39,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:10,oname:hdslay1_t12_otype:arr_i:39_j:10,33.68105,0.0,hdslay1_t12,39,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:11,oname:hdslay1_t12_otype:arr_i:39_j:11,33.66228,0.0,hdslay1_t12,39,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:12,oname:hdslay1_t12_otype:arr_i:39_j:12,33.64757,0.0,hdslay1_t12,39,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:13,oname:hdslay1_t12_otype:arr_i:39_j:13,33.63814,0.0,hdslay1_t12,39,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:14,oname:hdslay1_t12_otype:arr_i:39_j:14,33.63355,0.0,hdslay1_t12,39,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:15,oname:hdslay1_t12_otype:arr_i:39_j:15,33.63303,0.0,hdslay1_t12,39,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:16,oname:hdslay1_t12_otype:arr_i:39_j:16,1e+30,0.0,hdslay1_t12,39,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:17,oname:hdslay1_t12_otype:arr_i:39_j:17,1e+30,0.0,hdslay1_t12,39,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:18,oname:hdslay1_t12_otype:arr_i:39_j:18,1e+30,0.0,hdslay1_t12,39,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:19,oname:hdslay1_t12_otype:arr_i:39_j:19,1e+30,0.0,hdslay1_t12,39,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:2,oname:hdslay1_t12_otype:arr_i:39_j:2,1e+30,0.0,hdslay1_t12,39,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:3,oname:hdslay1_t12_otype:arr_i:39_j:3,1e+30,0.0,hdslay1_t12,39,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:4,oname:hdslay1_t12_otype:arr_i:39_j:4,1e+30,0.0,hdslay1_t12,39,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:5,oname:hdslay1_t12_otype:arr_i:39_j:5,33.76423,0.0,hdslay1_t12,39,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:6,oname:hdslay1_t12_otype:arr_i:39_j:6,33.75608,0.0,hdslay1_t12,39,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:7,oname:hdslay1_t12_otype:arr_i:39_j:7,33.74155,0.0,hdslay1_t12,39,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:8,oname:hdslay1_t12_otype:arr_i:39_j:8,33.72278,0.0,hdslay1_t12,39,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:39_j:9,oname:hdslay1_t12_otype:arr_i:39_j:9,33.70192,0.0,hdslay1_t12,39,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:0,oname:hdslay1_t12_otype:arr_i:3_j:0,35.96384,0.0,hdslay1_t12,3,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:1,oname:hdslay1_t12_otype:arr_i:3_j:1,35.93862,0.0,hdslay1_t12,3,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:10,oname:hdslay1_t12_otype:arr_i:3_j:10,34.95467,0.0,hdslay1_t12,3,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:11,oname:hdslay1_t12_otype:arr_i:3_j:11,34.82701,0.0,hdslay1_t12,3,11,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:12,oname:hdslay1_t12_otype:arr_i:3_j:12,34.69943,0.0,hdslay1_t12,3,12,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:13,oname:hdslay1_t12_otype:arr_i:3_j:13,34.57213,0.0,hdslay1_t12,3,13,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:14,oname:hdslay1_t12_otype:arr_i:3_j:14,34.44487,0.0,hdslay1_t12,3,14,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:15,oname:hdslay1_t12_otype:arr_i:3_j:15,34.31701,0.0,hdslay1_t12,3,15,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:16,oname:hdslay1_t12_otype:arr_i:3_j:16,34.30913,0.0,hdslay1_t12,3,16,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:17,oname:hdslay1_t12_otype:arr_i:3_j:17,34.30341,0.0,hdslay1_t12,3,17,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:18,oname:hdslay1_t12_otype:arr_i:3_j:18,34.30002,0.0,hdslay1_t12,3,18,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:19,oname:hdslay1_t12_otype:arr_i:3_j:19,34.2985,0.0,hdslay1_t12,3,19,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:2,oname:hdslay1_t12_otype:arr_i:3_j:2,35.88876,0.0,hdslay1_t12,3,2,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:3,oname:hdslay1_t12_otype:arr_i:3_j:3,35.8155,0.0,hdslay1_t12,3,3,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:4,oname:hdslay1_t12_otype:arr_i:3_j:4,35.72138,0.0,hdslay1_t12,3,4,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:5,oname:hdslay1_t12_otype:arr_i:3_j:5,35.61025,0.0,hdslay1_t12,3,5,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:6,oname:hdslay1_t12_otype:arr_i:3_j:6,35.48654,0.0,hdslay1_t12,3,6,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:7,oname:hdslay1_t12_otype:arr_i:3_j:7,35.35513,0.0,hdslay1_t12,3,7,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:8,oname:hdslay1_t12_otype:arr_i:3_j:8,35.22037,0.0,hdslay1_t12,3,8,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:3_j:9,oname:hdslay1_t12_otype:arr_i:3_j:9,35.08572,0.0,hdslay1_t12,3,9,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:4_j:0,oname:hdslay1_t12_otype:arr_i:4_j:0,35.98792,0.0,hdslay1_t12,4,0,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:4_j:1,oname:hdslay1_t12_otype:arr_i:4_j:1,35.96124,0.0,hdslay1_t12,4,1,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:4_j:10,oname:hdslay1_t12_otype:arr_i:4_j:10,34.9118,0.0,hdslay1_t12,4,10,hdslay1,arr,,,,
oname:hdslay1_t12_otype:arr_i:4_j:11,oname:hdslay1_t12_otype:arr_i:4_j:11,34.78293,0.0,hdslay1_t12,4,11,hdslay1,arr,,,,
