obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,35.81176517,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3804.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,35.78297228,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3834.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,35.64360582,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3865.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,35.41711539,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3896.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,35.15784,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3926.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.90818192,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3957.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.80638133,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3987.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.52638739,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4018.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.45412166,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4049.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.5076551,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4077.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.64207276,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4108.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.77792485,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4138.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.86094711,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4169.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.84381086,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4199.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.7116506,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4230.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.48763296,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4261.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.22769369,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4291.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,32.97645229,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4322.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,32.80626516,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4352.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,32.79212958,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4383.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,35.06627826,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3652.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,35.00839555,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3683.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,35.05509609,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3712.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,35.16628575,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3743.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,35.27416513,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3773.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,35.32882212,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3804.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,35.29057313,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3834.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,35.14757014,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3865.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.92553667,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3896.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,34.67833178,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3926.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,34.44748274,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3957.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,34.09818119,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3987.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,33.91767558,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4018.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,33.88953724,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4049.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,33.96427939,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4077.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,34.10619215,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4108.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,34.23942697,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4138.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,34.31550949,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4169.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,34.2935647,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4199.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,34.16374838,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4230.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.95162694,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4261.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.71178698,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4291.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.48717739,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4322.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,33.34336207,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4352.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,33.34904141,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4383.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,34.16617293,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3652.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.1561274,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3683.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.19509818,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3712.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.25847898,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3743.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.30860731,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3773.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.32075702,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3804.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,34.28186532,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3834.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,34.18907913,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3865.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,34.06651105,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3896.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.94463969,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3926.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.84629925,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3957.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.79315898,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3987.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.7953208,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4018.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.84867204,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4049.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,33.93014145,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4077.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.02712318,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4108.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.09897199,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4138.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,34.12616819,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4169.5,trgw-0-29-15
