,parnme,parval1,i,j,x,y,pargp,tpl_filename,input_filename,partype,partrans,parubnd,parlbnd,parchglim,scale,dercom,offset
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:31_j:18_x:4625.00_y:2125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:31_j:18_x:4625.00_y:2125.00_zone:1,34.60953,31,18,4625.0,2125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:31_j:19_x:4875.00_y:2125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:31_j:19_x:4875.00_y:2125.00_zone:1,34.6376,31,19,4875.0,2125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:1_x:375.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:1_x:375.00_y:1875.00_zone:1,35.90424,32,1,375.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:2_x:625.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:2_x:625.00_y:1875.00_zone:1,35.73755,32,2,625.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:3_x:875.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:3_x:875.00_y:1875.00_zone:1,35.53406,32,3,875.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:4_x:1125.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:4_x:1125.00_y:1875.00_zone:1,35.35671,32,4,1125.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:5_x:1375.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:5_x:1375.00_y:1875.00_zone:1,35.17587,32,5,1375.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:6_x:1625.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:6_x:1625.00_y:1875.00_zone:1,35.00697,32,6,1625.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:7_x:1875.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:7_x:1875.00_y:1875.00_zone:1,34.87148,32,7,1875.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:8_x:2125.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:8_x:2125.00_y:1875.00_zone:1,34.7548,32,8,2125.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:9_x:2375.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:9_x:2375.00_y:1875.00_zone:1,34.64908,32,9,2375.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:10_x:2625.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:10_x:2625.00_y:1875.00_zone:1,34.55045,32,10,2625.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:11_x:2875.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:11_x:2875.00_y:1875.00_zone:1,34.46294,32,11,2875.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:12_x:3125.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:12_x:3125.00_y:1875.00_zone:1,34.39143,32,12,3125.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:13_x:3375.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:13_x:3375.00_y:1875.00_zone:1,34.36791,32,13,3375.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:14_x:3625.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:14_x:3625.00_y:1875.00_zone:1,34.35512,32,14,3625.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:15_x:3875.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:15_x:3875.00_y:1875.00_zone:1,34.32393,32,15,3875.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:16_x:4125.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:16_x:4125.00_y:1875.00_zone:1,34.42937,32,16,4125.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:17_x:4375.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:17_x:4375.00_y:1875.00_zone:1,34.50744,32,17,4375.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:18_x:4625.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:18_x:4625.00_y:1875.00_zone:1,34.56166,32,18,4625.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:19_x:4875.00_y:1875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:32_j:19_x:4875.00_y:1875.00_zone:1,34.59212,32,19,4875.0,1875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:2_x:625.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:2_x:625.00_y:1625.00_zone:1,35.56297,33,2,625.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:3_x:875.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:3_x:875.00_y:1625.00_zone:1,35.34859,33,3,875.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:4_x:1125.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:4_x:1125.00_y:1625.00_zone:1,35.15432,33,4,1125.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:5_x:1375.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:5_x:1375.00_y:1625.00_zone:1,34.97808,33,5,1375.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:6_x:1625.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:6_x:1625.00_y:1625.00_zone:1,34.81437,33,6,1625.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:7_x:1875.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:7_x:1875.00_y:1625.00_zone:1,34.6865,33,7,1875.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:8_x:2125.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:8_x:2125.00_y:1625.00_zone:1,34.56774,33,8,2125.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:9_x:2375.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:9_x:2375.00_y:1625.00_zone:1,34.4544,33,9,2375.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:10_x:2625.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:10_x:2625.00_y:1625.00_zone:1,34.35184,33,10,2625.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:11_x:2875.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:11_x:2875.00_y:1625.00_zone:1,34.24846,33,11,2875.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:12_x:3125.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:12_x:3125.00_y:1625.00_zone:1,34.15226,33,12,3125.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:13_x:3375.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:13_x:3375.00_y:1625.00_zone:1,34.1935,33,13,3375.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:14_x:3625.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:14_x:3625.00_y:1625.00_zone:1,34.23796,33,14,3625.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:15_x:3875.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:15_x:3875.00_y:1625.00_zone:1,34.25836,33,15,3875.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:16_x:4125.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:16_x:4125.00_y:1625.00_zone:1,34.36715,33,16,4125.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:17_x:4375.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:17_x:4375.00_y:1625.00_zone:1,34.4496,33,17,4375.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:18_x:4625.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:18_x:4625.00_y:1625.00_zone:1,34.51065,33,18,4625.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:19_x:4875.00_y:1625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:33_j:19_x:4875.00_y:1625.00_zone:1,34.54853,33,19,4875.0,1625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:3_x:875.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:3_x:875.00_y:1375.00_zone:1,35.14692,34,3,875.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:4_x:1125.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:4_x:1125.00_y:1375.00_zone:1,34.90206,34,4,1125.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:5_x:1375.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:5_x:1375.00_y:1375.00_zone:1,34.73055,34,5,1375.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:6_x:1625.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:6_x:1625.00_y:1375.00_zone:1,34.59022,34,6,1625.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:7_x:1875.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:7_x:1875.00_y:1375.00_zone:1,34.46312,34,7,1875.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:8_x:2125.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:8_x:2125.00_y:1375.00_zone:1,34.33787,34,8,2125.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:9_x:2375.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:9_x:2375.00_y:1375.00_zone:1,34.23287,34,9,2375.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:10_x:2625.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:10_x:2625.00_y:1375.00_zone:1,34.12907,34,10,2625.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:11_x:2875.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:11_x:2875.00_y:1375.00_zone:1,33.99506,34,11,2875.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:12_x:3125.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:12_x:3125.00_y:1375.00_zone:1,33.74888,34,12,3125.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:13_x:3375.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:13_x:3375.00_y:1375.00_zone:1,33.98771,34,13,3375.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:14_x:3625.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:14_x:3625.00_y:1375.00_zone:1,34.10911,34,14,3625.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:15_x:3875.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:15_x:3875.00_y:1375.00_zone:1,34.18648,34,15,3875.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:16_x:4125.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:16_x:4125.00_y:1375.00_zone:1,34.29702,34,16,4125.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:17_x:4375.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:17_x:4375.00_y:1375.00_zone:1,34.38481,34,17,4375.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:18_x:4625.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:18_x:4625.00_y:1375.00_zone:1,34.45236,34,18,4625.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:19_x:4875.00_y:1375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:34_j:19_x:4875.00_y:1375.00_zone:1,34.51539,34,19,4875.0,1375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
